sentiment,review
1,This is just another in a long line of terrific yogi teas I usually keep a teapot full of this tea and add it to my orange juice based smoothie in the morning  it adds a nice hint of mintI recently read that adding a citrus juice to green tea multiplies the benefits of the antioxidants in the tea  this tea goes very well with orange juice
-1,So I thought fresh meant I could eat it out of the box much like I would fresh apples and pears Apparently not After devouring three pounds of fresh whole rabbit out of the box I have spent the last week in the hospital Be sure to read the instructions Apparently you have to cook the rabbit
1,I use this as an additive to green tea or oolong  Its a soothing addition that takes it up a notch
1,I got these out of curiosity I like Meiji brand chocolates but had only really had the mushroom  and bambooshaped ones The box is pretty small and rather banged up but it didnt affect the contents Its quite difficult not to eat the whole thing in one sitting The chocolate has a sweet dark chocolate flavor but not overly sweet The strawberry flavor is more of a hint but strong enough to still know its there Overall it was a nice balanced flavor I would get them again I wish they were easier to come by locally
1,There is double the taste when you get the organic honey  I ate one pound in a month just in my coffees  Very cheap if you look around
1,I try to always have a loaf of bread in the freezer for my daughter who has a gluten intolerance  We prefer the taste of this glutenfree flour over others Ive used so far so I also use the mix without yeast to replace almost anything that I used regular flour for in the pastto make gravies hush puppies breading for things like chicken fried steak etc
-1,HFCS  High Fructose Corn Syrup  is processed differently by your body than sugar and is considerably worse Do not trust the propaganda of the subsidized Big Ag in America for your truthful info on foodYou can get an organic version from Annies
1,If my wife drinks a cup of this tea when she feels an attack coming on it often helps her avoid the attack at all If we are out and she has an attack drinking this tea has lessened the effects and helped her recover more quicklyWe have tried other tinctures and teas but his blend from TM has been wonderful It tastes great I enjoy it  myself and it is an effective breathing aidof course this is not medical advice this N1 experience
1,This is actually the best coffeemate there is when you consider it has less tan one gram of fat less than one gram of carbohydrates and 34034 sugars in it  Just check out the fat free and sugar free flavored coffeemates and youll be shocked to find they have twice the fat carbohydrates and sugars then  just the regular old  coffeemate LolBesides I dont want flavors in my coffee to mask the coffee flavor  I like the taste of deep robust coffee and this regular coffee mate gives me that creamy coffee flavor I like
-1,I buy Coconut Water for as my hydration drink because of its Potassium contents nutrient good for the muscles after workout But I found a different brand that has more Potassium This brand has less Potassium content per serving
-1,I purchased these BIG FRANKS after reading the positive reviews and after enjoying other LOMA LINDA products  I have NO idea what the 5star reviewers ate because I could barely stomach these pseudofood products  Im not sure what to do with the remaining cans because relish catsup onions mustard and tons of other toppings failed to camouflage the rubbery offtaste of these franks  My conclusion is that I think Ill eat all the condiments and dispense with this redgrey monstrosityUPDATE After reading responses to my review I realize that the way to appreciate these franks is to eat them during childhood WHEN YOU DONT KNOW ANY BETTER sorry just kidding I couldnt resist  Okay If you dont acquire a taste for these during your imprintable years be cautious about buying them now  Youve been warned  GOOD LUCK
-1,Texas Petes is the 1 hot sauce in the South  its ubiquitous in every type of restaurant  If you ask for Tabasco youre likely to get Texas Petes hot sauce instead  The company was founded in 1929 in WinstonSalem North Carolina their first product was their barbecue sauce but the hot sauce soon followed  This is a basic hot sauce  peppers vinegar and salt  and it can be used as you would Tabasco or a Louisiana hot sauce  Unfortunately its extremely mild  I often find that in order to add the desired heat to food I have to add so much that the food becomes watery  My scrambled eggs end up a mess and still taste bland  If you like a mild hot sauce then Texas Pete should be one of your top choices  Otherwise avoid this wimpy selectionThe companys website includes a plethora of recipes using their products  the Chicken Brunswick Stew is a North Carolina tradition
1,This is a minimally processed 100 organic green tea which preserves the antioxidant and polyphenol content of the leaves  The flavor is very mild but pleasant  Its a refreshing hot cup of low caffeine tea  I highly recommend it to everyone but especially those wanting a healthful drink for any time of the day
-1,I bought these Natures Hallow Sugar Free Bllueberry Jams last year and they were really delicious  Plus they were sugar free with all natural and organic xylitol for sweetener  BUTI just purchased a case of them and they were grossly spoiled  One jar arrived opened and leaking all over the package so I threw it out  The second and third jars I opened were thick with globs of fungus encrusted blueberrys and smelled awful  Needless to say I threw them outthats thirty dollars wasted  A fourth jar smelled ok and after tasting a little of it to make sure it wouldnt make me sick it turned out to be okat least I am still hoping so  I am actually afraid to open the remaining jars  Its like the company had a few really old jars left and sent them to me to clean out their inventory  Well I can tell you that they have lost me as a customer  I use to buy their cookies for my old uncle but NO MORE  He is old and might not recognize if they are spoiled loaded with fungus or rancid  I wont be responsible for his demise by buying from an unethical company  I already told the company about the opened jar upon arrival but I hadnt opened any more at that time  I dont expect to hear from them  I definitely DO NOT recommend this company any more  Beware
1,This is one of the only bars that truly keeps me full I eat a whole bar and it stays with me for hours The taste of espresso is really delicious and especially great if you eat this as a morning meal bar I loved it from the first bite Some of these bars contain peanuts so be sure to check the label before you order or consume if you have allergies While you will not be tricked into thinking you are eating a decadent treat this bar really does the trick in filling you up so you dont go ahead and indulge in a decadent treat
-1,Rice noodles have OODLES of flavor when cookedsteamed  Absolutely no flavor at all  Indian grocery stores carry better noodles that soak in boiled water for 10 minutes  Or you can make FRESH ones if you have rice grains
-1,I did not feel this was a good product it just seemed to make everything I used it on runny might be good for soups but thats about all in my opinion
-1,Below was my original review however since theyve been bought out by KelloggKashi the quality and taste has completely gone downhill There are barely any fruitsnuts merely just flavoring I was a Bear Naked customer for years but no longerThis is a great natural snack food Has lots of good stuff in it and is great as a midafternoon snack between lunch and dinner While it may be healthy it is not a lowfat food and though it can be easy to eat the entire bag one needs to pay attention to that That said it is delicious
1,Wow this tea is about half the price of one of the other best selling brands even with paying for shipping and it is all hibiscus  Back in the day I used the Alvita brand and got it from my health food store since closed and I started lazy me picking up whatever was available at the supermarket  Then voila I find Alvita on Amazon  Done
-1,I was aboslutely shocked to see how much 1 oz really was At 760 I mistakenly assumed it would be a decent sized can As locally I am able to buy a medium sized tube of wasabi paste for around 3 but never used it fast enough so it would get old I figured a powder would be better so I can mix it as I needed it When I opened the box and dug thru the packing and saw this little little can I started looking for the hidden cameras   thought this HAD to be a joke Nope  and its NOT returnable either SO I HAVE LEARNED MY LESSON Please just be aware if you should decide you want this EXPENSIVE wasabi powder
1,I will preface this review with a little about myself I only recently bought a hottest sauce while at a kind of flea market in England It was also a ghost pepper sauce and i was shocked at the intensity of the burn At first I was sort of proud of myself for being able to use it but it did grow on me and I started using it as an actual condiment  After the bottle ran out I thought I would see what was on Amazon and this sauce was ranked very highly so I bought it So I really only have one other sauce to compare this to but here goesThe sauce is very hot Almost too hot It has a pasty consistency almost exactly like tomato paste Very finely ground It has a more gummy consistency to it like theres something added to it to give it a smoother texture though theres no such actual ingredientWhat there is however as someone else pointed out is pepper extract Its the second listed ingredient so there must be a considerable amount Perhaps its whats giving this sauce that slimy texture I was eluding to earlier This Pepper Extract doesnt state what KIND of pepper and as its an extract I imagine it must have gone through quite the extraction processSo what Im getting at is this the sauce feels more like a pepper extract something which you should add small amounts of to large dishes for adding pure spice to the food But its missing the taste and feel of an actual hot sauce Theres little flavor just a lot of burn And I have to say that thats a big shame because the bhut jolokia pepper is very tasty Almost fruity if I remember correctlySo I give this hot sauce 4 stars for the Effort and the level of spice but I wont give it 5 stars because I think that goes to the generic bhut jolokia ghost pepper sauces with all the scary names and pictures on the bottle The one I had was Fear Hot Sauce with a scary ghost woman on it and it was much more like salsa with little ground up pieces of ghost peppers and seeds in it and equal to if not more burn than this oneIf I change my mind as I go through this bottle Ill update or comment on here again
1,Good but dangerous to have around Love that these are sugar free Taste great Hate that these are not a low calorie food and are dangerous to the waistline
1,We have chickens for fresh eggs but in storing up for long term food storage and for using in baking this is an awesome idea  Now we are spoiled with our fresh eggs but if using these dry ones and if a person mixes something in with them for an egg scramble they become okay  Its all in what you add and how you season and lets face it they are dry so nothing will taste like the real thing  Dry goods like this are awesome because you can make your own mixes ahead of time and just add liquid which saves a lot of time if you are in a pinchI recommend everyone have some on their shelf
1,These are exactly what they are good salted cashews Theyre as good as you get prepackaged as opposed to fresh roasted in a store I like the singlesize serving packs to keep me from overeating the nuts Only problem has been they can get stale soon after their expiration date if you havent used them up and expiration is usually short  like 2  3 months I dont always eat that many packets a week
1,These corn flakes are really good My son wasnt crazy about most of the other kinds He is a newly diagnosed special needs kid It was hard at first since he was used to regular gluten foods But he has adapted well Good price too
1,These are a great alternative to the usual cheesecracker snacks  I feel as though were being healthier and the taste seems so much fresher  It doesnt have that chemical after taste  These would be great for smaller children as the cracker sizes are so small
-1,I purchased the High Protein Pretzels  Ive had Newmans Own Organic Pretzels before and they tasted great  but these are not good at all  95 of the salt is at the bottom of the bag have to have salt on pretzels and they have an overwhelming flavor of being burnt and not a good burnt either  I have no use now for all these pretzels and i cant imagine anyone enjoying this tasteIt is upsetting to see that a few others also ended up with the High Protein pretzels having this awful BURNT flavor and yet they still kept sending them out  Id think maybe theyd look at batch numbers or something to prevent them from being shipped out to dissatisfied customers who will give it a bad reviewGenerally Newmans Pretzels are really good but buy these at your own risk
1,This brand is a favorite of mine Good quality almond extract Great price The bottle showed up in perfect condition as well
1,This is a great substituent for soy sauce  I might not be a soy aficionado because I cant tell the difference I dont feel any guilt using as much as I want
-1,This popcorn was okay but it was WAY too salty for me  I think they should change the simply salted to say seasoned with salt or nuthin but salt something that indicates that this is a very salty product
-1,Im always appalled to see fellow diabetics extoll the virtues of many sugar free products because many of them contain a substance called maltodextrin which is every bit as bad if not worse than cane sugar for causing super spikes in blood glucoseNotice in the ingredients list the first two ingredients are a modified food starch and maltodextrin made from corn Sostarch and corn which is also a starch The way the law reads those who produce food products dont have to add certain substances to the nutrition information they only have to list them in the ingredient list Ingredient lists always go from most to least and by that I mean the first item on the list makes up more of the product than anything else The second item is the 2nd most and so on so this sugar free jello is primarily made up of starch and maltodextrin from corn and if that wasnt bad enough youre going to add milk to this product which is more simple carbs There are over 11 grams of carbs in 1 cup of milk You would be much better off to just eat a regular sized chocolate bar than to eat this sugar free productThis product might say in the nutrition information that its sugar free and carb free but that obviously is NOT TRUE because the ingredients say its not true Theyve added food starch and maltodextrinMy endocrinologist said that pretty much everyone should try to avoid ingesting very much maltodextrin but especially if you are diabetic prediabetic have a family history of diabetes or are pregnant gestational diabetesThe really sad thing is that much of the time maltodextrin adds NOTHING to the product  not flavor certainly not nutrition It is a cheap low calorieno calorie fillerMaltodextrin is in sugar free jello sugar free jello pudding many sugar free hot beverage mixes such as Maxwell House sugar free coffee drink mixes and its in many sugar free liquid coffee creamers and I could go on and on Please if you are diabetic READ the label and not just the nutrition infoWhen I was diagnosed with diabetes in January 2012 my average blood sugar was in the 290s and my A1C was a whopping 117I figured out on my own that maltodextrin was bad and began researching it Once I cut out all products with maltodextrin in them my blood sugar readings quickly normalized and when I went back to my physician at the beginning of April 2012 my A1C was 65 so I was able to reduce it to a much better level within just a few months I could never have done that without cutting out the maltodextrinAnother bad thing about maltodextrin is it can adversely affect your appetite Anytime you have big fluctuations in your blood sugar it also causes fluctuations in appetite which can make it hard to stick with any kind of eating programIve been following a low carbhigh fiber diet for years now because my husband though a normal weight and very active was diagnosed with type 2 diabetes almost a decade ago I was sort of shocked when I was diagnosed with it and Ill always wonder if we had just known about substances like maltodextrin that react so negatively on the pancreas if I could have avoided the disease or at least held it off until later in life and I cried when I realized that all this time Ive been buying sugar free stuff for my husband thinking it was okay because his nutritionist never said a WORD about maltodextrin and other substances like dextrose sorbitol etc that also react on the pancreas and the reality is that I was making his diabetesinsulin resistance WORSEI hope this helps someone out there Wish Id have known about it much sooner
-1,I am not a fan of these lemon cookies  I love other Pams cookies but these have a too strong lemon flavor and thats all I taste  I still have most of the case and I may just throw them out
1,When I was growing up split pea soup was a uniform slurry of slowcooked peas flavored with a ham bone that would sometimes have small pieces of ham andor carrots added in to serve This is a different beast but its quite good The base is that same split pea soup I know but theres a lot of whole peas not too mushy which is nice potatoes carrots and chunks of ham It really eats more like a stew than a pea soup but its flavorful and fillingThe only reason I give it 4 stars instead of 5 is the quality of the meat Its not bad but its not 5stars either A bit tough and not enough fat content to be interesting its really just a textural variation in the stew
-1,The brand of Senseo that came with my little coffee pod machine was stronger than I liked so I tried a four pack of Columbiacoffee and the first pod was so strong that it upset my stomach  The next two were terrible and I dumped both cups  Since then I have tried diluting  each pod with some water but the rotten taste persists  I bought a large coffee at a popular drive in and it was really strong and would have been refused back in the WWII era  NEEDLESS TO SAY NEVER ANOTHER SENSEO COFFEE POD IN MY HOUSE EVER AGAINI dont blame Amazon for my mistakes but it really irks me to throw out twenty some dollars worth of worthless SENSEO coffee pods  Will keep the pod machine to heat water for tea  My suggestion is for people to buy coffee and filters from your local stores at least most of it is drinkable and so much cheaper
1,This is amazing stuff Make my own Miso soup regularly and would be lost without this stuff The local market had it but I guess no one ever bought it so it sat there for a few years while the package degradedOrdered it from Amazon and got a new package and a fresh product Perfect Dashi my friends told me it was the best Miso soup they ever had
-1,After an initial positive experience with the product I ordered a second pack of 8 The first pouch we opened was fine however the second was where we encountered a problem The meat in the bottom of the package was covered in a thick nasty mold I reached in and was about to take bite when I noticed the mold covering it Im guessing the seal must have somehow broke on the packaging Just make sure you check before eating
-1,A sampler box is a good idea when it comes to tea However this selection includes some strange flavors including licorice which can be found in many of the types the box offers If that is not your cup of tea no pun intended a third of the box will be useless for you The bags are of poor quality too They fall apart much of the time 
1,I suffer from IBSC and often find myself in need of both fiber supplements andor something else to get things moving I find this tea to be a gentle and tasty way to do just that
-1,Sorry but it does not make it very very very  thats three verys weak taste  Basically water with a hint of Coconut
-1,To be fair Im not a fan of boxed Macaroni and Cheese Id rather make it with the real stuff But I was curious how veggie pasta would taste I cant say this tasted any better than regular boxed mac and cheese Didnt care for it
1,This is the most incredible almond extract Ive ever purchased I put it in everything including my coffee to make chemical free almond coffeea much better alternative than Dunkin
1,This tea has a lovely flavor and has no caffeine so I can drive throughout the day  Its good for those of us who like the taste of anise but enjoy something a little spicier
-1,These cookies are essentially tasteless  I do eat them but after one the consistency is weird kind of mushy The Betty Crocker chocolate chip mix is a zillion times betterexcept you have to bake 
1,Its Kraft Mac and Cheese We all know what its like The great thing about this order was the price
-1,Their Golden is golden but not a fan of this version  Just too burnt bitter a taste for me  If your buds leans toward the grilled flavors then you might like this however
-1,i thought id like it but its too bitter and dark chocolate tasting for me my parents love this stuff but they like dark chocolate too there was nothing wrong with the packaging or container i was just expecting something more like chocolate and peanut butter  which this is not
-1,The noodles etc  were good  but the peanut sauce smelled odious and tasted worse  I am making my own to get the rest 0f the portions down
-1,These K Cups brew a very mild cup which is OK sometimes but I have found that about one in six produces a very weak tealike swill Not good The price is below that of my favorite brew Pike Place Starbucks always good but you get what you pay for If I have to dump one of every six cups the bargain loses its shine I will not reorder this brand
-1,Quite frankly we think this soup is disgusting  There is no flavor to it whatsoever and if I accidentally buy it hoping a different flavor will be better my husband who eats ANYTHING just groans and chokes it down  The only thing good about it is that it does have more stuff in it to fill you up but just no taste  After you dump about a pound of salt into them they resemble something with some flavor but not really  Its healthy all right but there are many other products out there that are just as healthy but have all the flavor as well  If you dont like spices then this is your soup  However since I make my own and were more used to flavor this one just doesnt cut the broth
1,I hate honey but I love Bit O Honey candy I really dont taste the honey in them I like the bars better than the individually wrapped candies because the shape is easier to eat I like them hard brittle and chewy not soft This is actually cheaper per bar than where I buy them locally
1,For years I have used that other hot sauce that is in every supermarket That one has a lot of spice but not much flavor Then I discovered Cholula in a restaurant in ColoradoCholula Hot Sauce is in a different class It is hot but has quite good flavor I have found that it can be used to add spice to tomato juice It also goes well on my homemade guacamole and enchiladas
1,I could EASILY gain 1520lbs from Halloween until New Years Day so this year my husband and I decided to try not to go overboard on all the cookiescandy that is so availableI bought these cookies thinking they would be a poor substitute but SURPRISE they really do have a huge chocolately taste and while they wont take the place of homemade fudge or gourmet chocolates they are still satisfyingThey are tiny not much bigger than a life saver really and come in 80 calorie packages so I dont have to worry about portion control Also it can be hard to get enough fiber in your diet every day so I like the fact that these have 3 grams of fiber per package My husband is a type II diabetic and these do have 16 grams of carbs but because of the fiber they dont spike his blood sugarThe only downside to these is they do have 3g sugar alcohol which can cause some people stomach upsetIm still probably going to have goodies this holiday season but with these cookies in my pantry I know I wont indulge as often
-1,I bought these for just under 15 a few months ago  They are now over 32  This is for 8 bowls of macaroni and cheese  DO NOT BUY AT THIS PRICE
1,First let me say Im from the Caribbean and finding packaged coconut water that actually tastes like coconut water has been difficult  Ive gotten both the regular Natural and chocolate flavored Zico and they are both great  The natural doesnt have that sour dirty laundry water taste that others have 338ozWhen I first tried the chocolate 14oz I drank it pretty close to room temperature and I wasnt that impressed  Icy cold straight from the fridge however the chocolate is amazing  It is like a good for you Yoohoo is that spelled right drink without all the sugar  Add a littleOmega Nutrition Pumpkin Seed Protein Powder 21Ounceprotein powder to the 14oz bottle shake up and youre good for a breakfast on the runAs a side note I also like the taste of theTaste Nirvana Real Coconut Water With Pulp 162Ounce Pack of 12andCoCo Libre Organic Coconut Water 11Ounce Pack of 12Absolutely HATE the taste of either plain or flavored Vita Coco
-1,I hate the new version which is watered down with chamomile and not effective at all  The previous senna one was extremely effective but NO longer available at all  I stopped buying it as soon as the company added chamomile and it is now useless  Why do companies change something that already worked in the freakin first place  What a shame The box they show on this is the old one but I bet if I ordered it they would send me that crappy new stuff  Also Amazon needs to offer a Zero star option as that is what I would give this new versiona big fat zero
1,This is a light and tasty seasoning that would be good on almost anything for which one normally uses salt or other seasonings I like the fact that it doesnt contain salt so there is no reason to limit its use I would definitely recommend this product
1,Definitely worth every penny Nice and fresh tasting Much better than paying the price of the smaller bags Only issue I ran into was that the seal on the bag didnt work on my bag So I put it into other containers which stunk
-1,I bought this tea on a whim thinking it would be perfect for this autumn and winter When I opened the box the smell was fantastic I had such high hopes for this tea but was sorely disappointed It was much too sweet for me I was expecting something that was heavily spiced but it seems like the apple flavor is more prominentI didnt want it to go to waste so I experimented trying different things in hopes that my taste buds would be satisfied I tried steeping it for a short period of time making iced tea adding a splash of milk adding more cinnamon etc Nothing seemed to do it for me I really wanted to like this tea because it smells so great but I guess Ill be on the lookout for something else
1,I love this tea it is so yummy and I love that it is organic  And it is cheaper than buying Raspberry Leaf tea at the store  Plus I cant find Raspberry Leaf anywhere buy health food stores or Whole Foods so it is nice to get it on Amazon  I was paying 5 or more for a box of tea  This tea is supposed to help with female reproduction and toning the uterus which is why I drink it all day long
1,The flavor and scent of this is wonderful Its smooth yet has a cinnamon spice to it I feel so great after a cup its a great pick me up in the afternoon
-1,As soon as I had a couple of sips my eczema started uncontrollably itching Thats one of the signs when something I eat is NOT glutenfree Will return the item for a refund
-1,Yuck  This has GOT to be the worse tasting bar I have ever eaten  It tastes like you are chocking down a bunch of chemicals Yes yes I KNOW it says all natural but really its gross I looked up the ingredient list the ingredient list IS on the back of the bar but on my bar Amazon stuck a sticker right on top of it and it maybe a form of natural ingredients or maybe what USE TO BE natural ingredients but its not anymoreAlso if you are really looking to avoid products such as MSG and GMOs this bar isnt for you  Soyand Canola are both now primarily GMO unless its organic  If you arent familiar with GMOs its a good time to learn about them and decide for yourself if its something you want to consume  Im not here to tell you one way or another but Ive made the decision to avoid it as much as possibleAnd regarding Natural Flavors  What I have heard is Natural Flavors is industry term ingredients which can contain MSG and  or AspartameJust doing a bit of research on the ingredient list of this bar I cant see how Think Thin can get away with calling itself All Natural  It really should be called Deprived from Natural Ingredients or What was once natural ingredients but now is in a unrecognizable formINGREDIENTS PROTEIN BLEND WHEY PROTEIN ISOLATE SOY PROTEIN ISOLATE CALCIUM CASEINATE CASEIN GLYCERIN COATING MALTITOL COCOA BUTTER CHOCOLATE SODIUM CASEINATE MILK FAT SOY LECITHIN NATURAL FLAVORS SALT MALTITOL ALKALIZED COCOA COCOA SOY CRISPS SOY PROTEIN ISOLATE ALKALIZED COCOA TAPIOCA STARCH PEANUTS WATER CANOLA OIL NATURAL FLAVORS SOY LECITHIN COFFEECONTAINS MILK PEANUTS SOYMANUFACTURED IN A PLANT THAT ALSO PROCESSES EGGS AND TREE NUTSGLUTEN FREE Certified Gluten Free by GFCO gfcoorgMaltitol is a sugar alcohol and is artificially produced according to various sourcesSodium caseinate is the biochemical name for casein Casein is the name for a family of related phosphoproteins  These proteins are commonly found in milkFor 230 calories a bar and 20 grams of protein I think a person could do better for their body and have something tastier to eat  Perhaps a few eggs
-1,This is not the same as Ativa Dandelion tea  This one feels a little weird and honestly I dont suggest it
-1,I have consumed two boxes of this and my milk supply has dramatically decreased  I am trying to isolate any other potential variables and will try to stick with it since I have 4 boxes left but I am disappointed  Also this has Anise in it so it you like black licorice you should enjoy the taste  I however strongly dislike black licorice and have a very difficult time drinking it  If my supply increases later I will come back and change this review otherwise this has been a waste of money and a bad tasting experimentUpdate my review stayed  I will be throwing the last couple of boxes away  Not work my time or money Too bad
1,This macaroni  cheese is heavenly Even people who are not gluten intolerant love it at our house I add nothing to it but a bit of extra butter and we are very happy with it Makes being glutenfree pretty darned easyOur only complaint why I didnt give it five stars is there just doesnt seem to be much here for the price Kraft boxes are over 7 ounces these are six and the cost is well over double for the glutenfree It takes several boxes to feed a family or at least two if you have little portionswhich we dont
-1,I bought this on a lightning deal and am very disappointed If you want bagged high quality chamomile tea stick to allflowers highquality potent Traditional Medicinals brand This producedgoing by their exact instructions and a couple of variationsa browner tea than pure chamomile flowers produce darker in this case does NOT mean potentchamomile is golden and it should only ever become a more saturated yellow if steeped at rich concentrations never even approaching brown or apple cider type coloration and just as crucially it tasted more twiggy and was far less aromatic with nearly none of the sweet applecherimoya tastes than any good chamomileWhile I do tend to brew loose teaam picky about the actual bags used by any given brand chemical bleaching will destroy all tea bags are nearly essential when my time to get tea is limited to pouring water over the tea and covering it to steep at my work area and another ten seconds to squeeze the bag out and toss the tea Still I wont be taking this anywherethe two unused boxes will go to a food bank since Im sure someone will appreciate it if only as something hot and free of caffeine Frankly Celestial Seasonings makes tea better than the two Alvita singleingredient options I purchasedOne thing I tend to do with every new tea  try is analyze the actual tea itself always wet but often dry as well This ones prominence of stems a 15cm one punctured the bag in pushing out the liquid with a spoon against the little ramekin lid I cover my cups with the dusty brown flecks of what I presume are chamomile flowersvery poorly handled onesand the end result leave me writing a review urging you to go elsewhere If you want bagged tea Traditional Medicinals chamomilewhich is all flower twice as flavor and nutrientrich as Alvita gram for gram and can be steeped essentially indefinitelytil the bag breaks down without becoming bitter which is true of nearly all pure chamomilethat isnt treated with pesticides or in treated bags etc especially Egyptian varieties is so far the best Ive found Two bags of this cannot compete with ONE of theirs and if you steep Alvita beyond a few minutes your tea will be bitter and woodytannins and other bitter components are from the stems not the flowerIf you are able and willing to do the extra minute of work getting loose WHOLE Egyptian chamomile flowers whose quality you can visibly assess including how long theyve been sitting around is by far your best betcheapest too and a Chinese tea gallery can sell you a cute little handled doublelayer mesh strainer for a few dollarsI personally use my Pyrex measuring cups to steep so I can easily pour the golden in this caseiodine red or kiwi green or whatever other shade it turns out liquid into my drinking vessel and if the ingredients are suited to multiple steepings like oolong or puehr steep again without too much awkwardnessThe tldr essence of this look elsewherethis is extremely poor chamomile whether you ask me a diligent grower or an expertthis is not advertised as twiggy tea itd be the wrong component anyway and you likely arent looking for an infusion from taking boiling water to haylike splintery stems For shame Alvita For shameTry this instead B0009F3PM6Traditional Medicinals OrganicChamomile 16Count BoxesPack of 6You wont regret it
-1,Absolutely horrid  I love Zico in the tetra paks  Its the best packaged coconut water Ive tasted  However this product in the bottle had the worst plastic taste imaginable  I cant believe Zico would put out a product that tastes this bad  Maybe it was stored under poor conditions but I will never buy Zico in this format ever again
1,Panda licorice There is not too much I can say about panda licorice Its very good thats why I keep on buying it
1,I have been experimenting with different flavors using spices and herbs and other condiments  I havent had a lot of experience with different chili peppers so this was a great way to sample the chilies in a variety of forms  Id recommend it as a gift for novice cooks who like their food with varying degrees of heat
1,I never saw them except for the picture she sent  It didnt look as good as the stock photo though  I ordered it on Tuesday and it arrived on Friday even though the tracking for it said it would be Monday or Tuesday  She said the cold packs were still cold when it arrived  They didnt look great when they showed up but she said they drank tons of water when she put them in a vase and perked up and looked great afterwards I order from them again in the future
-1,The product description says that this tea is slightly sweet as well as a bunch of other descriptors but I didnt get any sweetness at all I was very optimistic because I normally love everything Tazo offers but this time I had my hopes dashedI brewed up a mug of this tea and was immediately alarmed at the bouquet The teabag smelled different but once the hot water hit it the smell seemed to really magnify But I scooped in a few teaspoons of sugar and hoped for the best I managed to choke down about a third of the cup before I called it a day Life is too short to drink something you dont likeHowever I had read a review that mentioned how good and palatable this tea was when combined with the Tazo Lotus I figured it was worth a shot otherwise Id have to throw out this tea altogetherThe Lotus smelled great so I was excited I blended the two bags one Lotus and one Wild Sweet Orange in a large mug then removed the Wild Sweet Orange after a minute I left the Lotus in for another minute or two yeah definitely twoThe result was a very unusual but not unappealing beverage Would I drink this more than once a day No Was it very interesting and something that Ill try again YesLive and learn I guess
-1,I used to love the old Zico when it went straight from the coconut into the container  Now that its made from concentrate it tastes weak and spoiled  This will be my last box of ever of Zico  Ill be going back to ONE or Vita Coco
-1,Im hopping mad just seeing this We should all paws for a second and lettuce think about this Wouldnt you really just rather have a chicken Im all ears if someone disagrees
-1,I thought formula might be handy on the go but the baby hates this stuff Shes fine with breast milk cow milk and some other formulas Shell prett much eat anthing foodwise Surprised by her disgust after drinking a sip I gave it a sniff and a taste myself Its dreadful really metallic tasting Not sure if soy formulas always like this but I have to admit I was pretty surprised it tasted like anything by sugar after reading the ingredients2 stars instead of 1 because it does mix up really easilyIf your baby has taken formula from the getgo they may be more tolerant We have encountered other really tinny ones from the endless stream of Enfamil samples so I dont think its altogether rare
1,Ive used this product for years  not for dieting but for morning regularity  I enjoy a cup of tea each night before bedtime and am assured of daily relief  lol  I prefer the Apricot flavor  but other flavor choices are available  depending on ones preference  Purchasing thru Amazon has always been more costworthy and shipping always prompt
-1,It tastes mildly of chocolate with the addition of stevia in it  The problem though is the dental hygienist pointed out at my last cleaning that my teeth are getting unusually stained from something new Im eating or drinking  I mentioned purchasing a ton of this tea from Amazon and she was pretty sure that was the source since I dont normally have this issue  As a result Ive mostly quit drinking it
1,Kadoya Sesame Oil is delicious with a deep dark full sesame taste Unlike many sesame oils which are watered down this one is the real thing Great for all Asianstyle cooking
1,I put this in the category of super spicy sauces  but  I dont think it is by any means too spicyFlavor isnt too bad a sort of smoky tomato base flavor  More than anything the heat comes throughThis is pretty good for spicing up soups chilies etc  However not really all that good for spicing up a sandwich or something not because it is too hot just dont care for the flavor that much straight upAll said this is better than your average super spicy sauce  Most seem to just have the awful capsaicin extract flavor and nothing else which to me is inedible due to the terrible taste not even the heat  Daves really isnt bad but not my favorite either
1,A bit small in portion but great tasting Good for an afternoon pick me up
1,I cant really remember ever having a bad cup of Green Mountain Coffee and any of their Keurig kcups Ive tried have been good
-1,Meh not that great Comes out too thick and gloppy  More of a chemical than cheesy taste Not really recommended
-1,Dehydration directions say that you need guar gum  I just added the required water in order to mix it in with a recipe and it came out like water  The guar gum is a thickener like cornstarch  Flavor wise I think it tastes like sheep or goat milkIm not sure but I dont like it
1,We love this cereal both parents child and toddler  Unlike many other Gluten Free cereals it contains a bit more fiber which if you are Celiac you understand why I mention that  The fiber content is not overly high so I would gather that it has more to do with the flax  It is a good crispy cereal with a fairly mild flavor which is slightly sweet  The one peculiar thing is that even though it tastes great the smell is not as pleasant as the taste  This is also likely because of the flax  And if it gets past the expiration date you will know it nasty odor  That said it is probably the best organic gluten free cereal we have found that has more nutritional value  Unfortunately many GF cereals seem to lack nutritional content  Buying it by the case from Amazon using Subscribe and Save is hands down the best deal I have found  Hopefully someday Natures Path will make the Vanilla and Maple flavored Mesa Sunrises in the economy size too
-1,Its a below average rooibos red tea which is still priced to make it a great deal Go for this tea if you are a deal hunter Not recommend for a true tea lover
-1,I opened my box and found that one of the box of crackers had been open and removed The crackers came in the wrong size and some were cracked I was raging mad but the quiet kind of mad that leaves one feeling homicidal i want a new box of crackers or my money back which ever comes first So disappointed so very disappointed ONE GREAT BIG FAT STAR
-1,These cookies are very rich oily and smell so strong that you can smell them through a ziplock bag We wont buy these again They didnt taste very good
